  480.000000	  305.000000	  390.000000	  437.000000
  459.000000	  264.000000	  309.000000	  380.000000
  446.000000	  270.000000	  450.000000	  241.000000
  152.000000	  301.000000	  188.000000	  255.000000
  402.000000	  384.000000	  193.000000	  258.000000
  432.000000	  384.000000	  273.000000	  276.000000
  475.000000	  303.000000	  366.000000	  263.000000
  338.000000	  297.000000	  522.000000	  220.000000
  594.000000	  245.000000	  450.000000	  365.000000
  558.000000	  246.000000	  375.000000	  266.000000
  188.000000	  239.000000	  270.000000	  269.000000
  562.000000	  376.000000	  346.000000	  277.000000
  156.000000	  322.000000	  512.000000	  213.000000
  404.000000	  387.000000	  187.000000	  261.000000
  428.000000	  396.000000	  580.000000	  187.000000
  553.000000	  389.000000	  220.000000	  258.000000
  207.000000	  248.000000	  190.000000	  246.000000
  407.000000	  382.000000	  444.000000	  250.000000
  558.000000	  379.000000	  481.000000	  205.000000
  191.000000	  248.000000	  207.000000	  270.000000
  434.000000	  395.000000	  501.000000	  205.000000
  459.000000	  251.000000	  240.000000	  295.000000
  367.000000	  281.000000	  514.000000	  208.000000
  161.000000	  328.000000	  542.000000	  382.000000
  443.000000	  283.000000	  583.000000	  185.000000
  431.000000	  193.000000	  363.000000	  246.000000
  396.000031	  272.400024	  566.400024	  248.400009
  598.800049	  201.600006	  444.000031	  249.600006
  429.600006	  193.200012	  219.600006	  258.000000
  433.200012	  394.800018	  596.400024	  322.800018
  463.200012	  268.800018	   44.400002	  325.200012
  553.200012	  390.000031	  247.200012	  255.600006
  445.200012	  254.400009	  541.200012	  381.600006
  336.000000	  297.600006	  303.600006	  276.000000
  555.600037	  384.000000	  380.400024	  296.400024
  430.800018	  384.000000	  166.800003	  264.000000
  472.800018	  272.400024	  348.000000	  248.400009
  402.000031	  384.000000	  498.000031	  238.800003
  459.600006	  250.800003	  361.200012	  258.000000
  163.200012	  322.800018	  207.600006	  270.000000
  206.400009	  248.400009	  500.400024	  205.200012
  561.600037	  375.600006	  270.000000	  268.800018
  550.800049	  256.800018	  189.600006	  246.000015
  597.600037	  224.400009	   38.400002	  302.400024
  160.800003	  327.600006	   85.200005	  244.800003
  601.200012	  196.800003	  243.600006	  282.000000
  364.320007	  272.160004	  190.080002	  246.240005
  475.200012	  302.400024	  187.200012	  259.200012
  403.200012	  384.480011	  249.120010	  241.920013
  396.000031	  270.720001	  509.760010	  336.960022
  554.400024	  385.920013	  492.480011	  217.440002
  444.960022	  253.440002	  267.839996	  272.160004
  341.279999	  290.880005	  472.320007	  204.480011
  446.400024	  269.279999	  380.160004	  247.680008
  555.840027	  381.600006	  521.280029	  236.160004
  457.920013	  263.520020	   53.280003	  325.440002
  432.000031	  394.560028	  588.960022	  249.120010
  180.000000	  249.120010	  521.280029	  220.320007
  432.000031	  247.680008	  375.840027	  292.320007
  561.600037	  375.840027	  192.960007	  257.760010
  557.280029	  246.240005	  148.320007	  247.680008
  429.120026	  192.960007	  394.560028	  306.720001
  479.520020	  303.840027	  361.440002	  257.760010
  188.640015	  239.040009	  247.680008	  286.559998
  550.080017	  341.279999	  580.320007	  192.960007
  370.080017	  211.680008	  335.520020	  241.920013
  430.560028	  383.040009	  509.760010	  342.720001
  433.728027	  393.984039	  190.080017	  247.104019
  551.232056	  255.744019	  374.976044	  292.032013
  457.920044	  262.656036	  188.352020	  259.200012
  428.544037	  193.536011	  361.152039	  248.832031
  561.600037	  376.704041	   72.576004	  245.376022
  478.656036	  304.128021	  582.336060	  184.896011
  179.712021	  248.832031	  520.128052	  219.456024
  430.272034	  383.616028	  245.376022	  241.920029
  369.792023	  212.544022	  378.432037	  248.832031
  426.816040	  383.616028	  502.848053	  193.536011
  584.064026	  205.632019	  495.936035	  238.464020
  432.000031	  247.104019	  276.480042	  207.360016
  397.440033	  279.936035	   81.216011	  236.736023
  481.075256	  302.745636	   72.576012	  244.684830
  429.235260	  192.844833	  221.875229	  242.611237
  460.339264	  252.979233	  400.204865	  300.672028
  371.174438	  211.507233	  520.473694	  219.801636
  447.897675	  267.494446	  269.568024	  271.641632
  433.382446	  246.758438	  335.923248	  383.616058
  559.872070	  246.758438	  147.225616	  246.758438
  443.750458	  250.905640	  514.252869	  213.580826
  433.382446	  391.910461	  530.841675	  375.321655
  431.308868	  383.616058	  503.884857	  192.844833
  427.161652	  381.542450	  271.641632	  277.862427
  396.057648	  269.568024	  362.880066	  255.052841
  447.897705	  268.738617	  189.112366	  246.343735
  365.783112	  283.668549	  507.617401	  196.577332
  559.872131	  246.343735	  221.460526	  243.855423
  365.783112	  268.738617	  206.530609	  268.738617
  559.872131	  380.713043	  487.710846	  196.577332
  502.640747	  308.551758	  395.642975	  306.063446
  413.061218	  393.154663	  378.224731	  293.621826
  427.991150	  194.089005	  450.386017	  241.367096
  405.596252	  385.689697	  530.012268	  375.736420
  502.640747	  320.993347	  221.460526	  263.761993
  370.759766	  211.507248	  502.640747	  194.089005
  447.897705	  268.738647	  316.514404	  385.192047
  432.967804	  244.850754	  352.346191	  262.766663
  409.079926	  385.192047	  217.976898	  262.766663
  501.645447	  304.570435	  489.701508	  197.074997
  498.659454	  313.528412	  220.962875	  253.808716
  367.276123	  268.738647	  513.589355	  212.004913
  426.995819	  194.089020	  531.505310	  376.234070
  364.290161	  277.696594	  519.561340	  232.906815
  370.262115	  212.004913	   98.537498	  244.850754
  426.398651	  193.491821	  243.656372	  243.656372
  440.731354	  250.822723	  365.484558	  247.239548
  501.645447	  311.736816	  358.318176	  268.738647
  433.565002	  243.656372	  279.488190	  207.824554
