  446.000000	  399.000000	  400.000000	  370.000000
  530.000000	  384.000000	  484.000000	  308.000000
  323.000000	  400.000000	  453.000000	  306.000000
  458.000000	  401.000000	  227.000000	  340.000000
  221.000000	  323.000000	  213.000000	  197.000000
  275.000000	  347.000000	  490.000000	  297.000000
  479.000000	  326.000000	  463.000000	  357.000000
  384.000000	  174.000000	  576.000000	  244.000000
  219.000000	  323.000000	  309.000000	  344.000000
  225.000000	  333.000000	  351.000000	  312.000000
  434.000000	  361.000000	  380.000000	  316.000000
  507.000000	  332.000000	   95.000000	  349.000000
  286.000000	  331.000000	  191.000000	  388.000000
  556.000000	  368.000000	  408.000000	  371.000000
  431.000000	  262.000000	  501.000000	  393.000000
  607.000000	  374.000000	  549.000000	  430.000000
  383.000000	  363.000000	  517.000000	  405.000000
  510.000000	  330.000000	  593.000000	  259.000000
  228.000000	  213.000000	  395.000000	  366.000000
  334.000000	  213.000000	  143.000000	  353.000000
  541.000000	  217.000000	  307.000000	  346.000000
  509.000000	  333.000000	  199.000000	  377.000000
  323.000000	  335.000000	  376.000000	  325.000000
  527.000000	  383.000000	  114.000000	  348.000000
  302.000000	  237.000000	  549.000000	  438.000000
  292.000000	  366.000000	  560.000000	  280.000000
  596.000000	  292.000000	  440.000000	  348.000000
  580.000000	  364.000000	  348.000000	  318.000000
  282.000000	  360.000000	  162.000000	  346.800018
  271.200012	  333.600006	  510.000031	  285.600006
  451.200012	  300.000000	  264.000000	  159.600006
  351.600006	  354.000000	  226.800003	  339.600006
  219.600006	  336.000000	  469.200012	  361.200012
  273.600006	  346.800018	  157.200012	  316.800018
  423.600006	  351.600006	  379.200012	  316.800018
  382.800018	  363.600006	  392.400024	  366.000000
  528.000000	  382.800018	  418.800018	  351.600006
  217.200012	  237.600006	  531.600037	  238.800003
  543.600037	  388.800018	  196.800003	  320.400024
  322.800018	  334.800018	  412.800018	  208.800003
  322.800018	  399.600006	  250.800003	  348.000000
  382.800018	  174.000000	  574.800049	  232.800003
  290.400024	  361.200012	  351.600006	  312.000000
  326.400024	  390.000031	  577.200012	  244.800003
  543.600037	  328.800018	  212.400009	  196.800003
  290.400024	  333.600006	  577.200012	  232.800003
  433.200012	  361.200012	  399.600006	  369.600006
  457.200012	  402.000031	  308.400024	  248.400009
  220.800003	  322.800018	  104.400002	  358.800018
  225.600006	  332.400024	   92.400002	  316.800018
  285.600006	  331.200012	  465.600006	  357.600006
  555.600037	  368.400024	  406.800018	  372.000000
  591.600037	  325.200012	  567.600037	  220.800003
  430.800018	  261.600006	  142.800003	  352.800018
  478.800018	  326.400024	  594.000000	  259.200012
  508.800018	  333.600006	  579.600037	  249.600006
  333.600006	  213.600006	  118.800003	  343.200012
  541.200012	  217.200012	  550.800049	  424.800018
  280.800018	  362.400024	  298.800018	  337.200012
  268.800018	  342.000000	  410.400024	  314.400024
  454.800018	  327.600006	  529.200012	  236.400009
  579.600037	  363.600006	  416.400024	  229.200012
  595.200012	  291.600006	  123.600006	  348.000000
  423.360016	  351.360016	  465.120026	  357.120026
  450.720032	  300.960022	  113.760002	  345.600006
  272.160004	  365.760010	  398.880005	  370.080017
  375.840027	  358.560028	  139.680008	  326.880005
  218.880005	  335.520020	  437.760010	  347.040009
  322.559998	  334.080017	   95.040001	  348.480011
  270.720001	  332.640015	  256.320007	  348.480011
  269.279999	  341.279999	  250.560013	  344.160004
  290.880005	  332.640015	  325.440002	  286.559998
  325.440002	  336.960022	  211.680008	  197.280014
  434.880005	  364.320007	  308.160004	  342.720001
  541.440002	  217.440002	  142.560013	  351.360016
  571.679993	  361.440002	  151.200012	  332.640015
  571.679993	  364.320007	  488.160034	  296.640015
  544.320007	  328.320007	  305.279999	  345.600006
  381.600006	  174.240005	  378.720001	  318.240021
  332.640015	  213.120010	  542.880005	  228.960007
  534.240051	  387.360016	  410.400024	  313.920013
  273.600006	  345.600006	  548.640015	  430.560028
  279.360016	  347.040009	  483.840027	  305.279999
  250.560013	  355.680023	  489.600006	  289.440002
  544.320007	  388.800018	  531.360046	  239.040009
  554.400024	  367.200012	  588.960022	  252.000015
  240.480011	  370.080017	  191.520004	  385.920013
  430.560028	  262.080017	  574.559998	  231.840012
  455.040009	  326.880005	  141.120010	  329.760010
  527.040039	  383.040009	   84.960007	  321.120026
  456.480011	  400.320007	  162.720001	  345.600006
  511.200012	  338.400024	  162.720001	  318.240021
  292.320007	  358.560028	  473.760010	  332.640015
  269.568024	  342.144043	  489.024048	  288.576019
  423.360046	  350.784027	  547.776062	  271.296021
  273.024017	  345.600037	  152.064011	  345.600037
  542.592041	  390.528046	  556.416077	  342.144043
  240.192017	  371.520050	  141.696014	  319.680023
  269.568024	  336.960022	  307.584015	  248.832031
  561.600037	  364.608032	  193.536011	  390.528046
  380.160034	  174.528015	   84.672005	  321.408020
  279.936035	  349.056030	   96.768005	  350.784027
  433.728027	  357.696045	  563.328064	  419.904053
  271.296021	  333.504028	  162.432022	  349.056030
  331.776031	  214.272018	  425.088043	  347.328033
  290.304016	  362.880035	  101.952011	  350.784027
  485.568054	   93.312012	  483.840057	  305.856018
  321.408020	  335.232025	  117.504013	  343.872040
  217.728027	  335.232025	  473.472046	  333.504028
  352.512024	  352.512024	  393.984039	  366.336029
  281.664032	  359.424042	  255.744019	  349.056030
  430.272034	  262.656036	  570.240051	  228.096024
  544.320068	  328.320038	  456.192047	  283.392029
  326.592041	  390.528046	  561.600037	  240.192017
  532.224060	  387.072021	  418.176025	  350.784027
  511.488037	  338.688019	  103.680008	  357.696045
  271.296021	  368.064026	  107.136009	  362.880035
  527.040039	  383.616028	  210.816025	  196.992020
  241.920029	  172.800018	  141.696014	  354.240021
  547.776062	  333.504028	  198.720016	  376.704041
  292.032013	  359.424042	  412.992035	  319.680023
  350.784027	  292.032013	  228.096024	  336.960022
  557.798462	  364.953644	  489.369659	  296.524841
  561.945679	  362.880066	  252.979233	  344.217651
  381.542450	  174.182419	  141.004822	  325.555237
  381.542450	  364.953644	  145.152023	  329.702454
  545.356873	  327.628845	  466.560059	  356.659241
  327.628845	  389.836853	  406.425659	  371.174438
  534.988892	  385.689667	  261.273651	  159.667221
  528.768066	  381.542450	  524.620850	  238.464035
  423.014465	  348.364838	  400.204865	  369.100861
  248.832031	  356.659241	  555.724854	  340.070435
  433.382446	  356.659241	  572.313660	  226.022430
  279.936035	  348.364838	  412.646454	  313.113647
  273.715240	  344.217651	  449.971252	  284.083252
  319.334442	  333.849640	  194.918427	  319.334442
  449.971252	  298.598450	  530.841675	  240.537628
  377.395264	  358.732849	  331.776062	  311.040039
  269.568024	  335.923248	  230.169632	  275.788849
  269.568024	  340.070435	  192.844833	  383.616058
  352.512054	  290.304047	  107.827217	  346.291260
  236.390427	  360.806458	  199.065628	  381.542450
  429.235260	  261.273651	  306.892853	  248.832031
  543.283264	  389.836853	  485.222473	  302.745636
  240.537628	  371.174438	   93.312012	  348.364838
